id	label	name	qualified_name	file_path	start_line	end_line
910	Section	新增	D-twse.twstock.CHANGELOG.新增	twstock/CHANGELOG.md	56	57
32	File	CONTEXT.md	D-twse.twstock.CONTEXT.__file__	twstock/CONTEXT.md	0	0
2867	Section	twstock 領域詞彙（Domain Glossary）	D-twse.twstock.CONTEXT.twstock 領域詞彙（Domain Glossary）	twstock/CONTEXT.md	1	2
2866	Module	twstock/CONTEXT.md	D-twse.twstock.CONTEXT	twstock/CONTEXT.md	1	192
2868	Section	領域概念（Domain Concepts）	D-twse.twstock.CONTEXT.領域概念（Domain Concepts）	twstock/CONTEXT.md	8	9
2869	Section	架構邊界（Module Boundaries）	D-twse.twstock.CONTEXT.架構邊界（Module Boundaries）	twstock/CONTEXT.md	24	25
2870	Section	架構規則（Architecture Rules）	D-twse.twstock.CONTEXT.架構規則（Architecture Rules）	twstock/CONTEXT.md	80	81
2871	Section	1. 寫入路徑唯一	D-twse.twstock.CONTEXT.1. 寫入路徑唯一	twstock/CONTEXT.md	82	83
2872	Section	2. 指標計算單一來源	D-twse.twstock.CONTEXT.2. 指標計算單一來源	twstock/CONTEXT.md	85	86
2873	Section	3. 命令介面統一	D-twse.twstock.CONTEXT.3. 命令介面統一	twstock/CONTEXT.md	88	89
2874	Section	4. TUI 狀態封裝	D-twse.twstock.CONTEXT.4. TUI 狀態封裝	twstock/CONTEXT.md	91	92
2875	Section	5. HTTP 即時資料不注入	D-twse.twstock.CONTEXT.5. HTTP 即時資料不注入	twstock/CONTEXT.md	94	95
2876	Section	6. 策略組合邏輯歸屬 strategy 套件	D-twse.twstock.CONTEXT.6. 策略組合邏輯歸屬 strategy 套件	twstock/CONTEXT.md	97	98
2877	Section	已知技術債（Technical Debt Ledger）	D-twse.twstock.CONTEXT.已知技術債（Technical Debt Ledger）	twstock/CONTEXT.md	102	103
2878	Section	錯誤處理策略（2026-07-04 統一）	D-twse.twstock.CONTEXT.錯誤處理策略（2026-07-04 統一）	twstock/CONTEXT.md	120	121
2879	Section	變更紀錄	D-twse.twstock.CONTEXT.變更紀錄	twstock/CONTEXT.md	135	136
2880	Section	修改影響分析（Change Impact Analysis）	D-twse.twstock.CONTEXT.修改影響分析（Change Impact Analysis）	twstock/CONTEXT.md	144	145
2881	Section	使用方式	D-twse.twstock.CONTEXT.使用方式	twstock/CONTEXT.md	148	149
2882	Section	穩定公開 API（**Public API** — 不得隨意變更簽名）	D-twse.twstock.CONTEXT.穩定公開 API（**Public API** — 不得隨意變更簽名）	twstock/CONTEXT.md	169	170
2883	Section	無法自動測試的平台相依區域	D-twse.twstock.CONTEXT.無法自動測試的平台相依區域	twstock/CONTEXT.md	180	181
2884	Section	手動驗證方式	D-twse.twstock.CONTEXT.手動驗證方式	twstock/CONTEXT.md	187	188
35	File	DB_SCHEMA.md	D-twse.twstock.DB_SCHEMA.__file__	twstock/DB_SCHEMA.md	0	0
1766	Section	DB_SCHEMA.md — TRINITY 資料庫規格 v3.0	D-twse.twstock.DB_SCHEMA.DB_SCHEMA.md — TRINITY 資料庫規格 v3.0	twstock/DB_SCHEMA.md	1	2
1765	Module	twstock/DB_SCHEMA.md	D-twse.twstock.DB_SCHEMA	twstock/DB_SCHEMA.md	1	253
1767	Section	stock_meta — 股票基本資料（2,042 筆）	D-twse.twstock.DB_SCHEMA.stock_meta — 股票基本資料（2,042 筆）	twstock/DB_SCHEMA.md	9	10
1768	Section	stock_trading_calendar — 交易日曆（7,059 筆）	D-twse.twstock.DB_SCHEMA.stock_trading_calendar — 交易日曆（7,059 筆）	twstock/DB_SCHEMA.md	23	24
1769	Section	stock_history — 日 K 線（2,626,403 筆，核心表）	D-twse.twstock.DB_SCHEMA.stock_history — 日 K 線（2,626,403 筆，核心表）	twstock/DB_SCHEMA.md	34	35
1770	Section	dividend_events — 除權息事件（10,538 筆）	D-twse.twstock.DB_SCHEMA.dividend_events — 除權息事件（10,538 筆）	twstock/DB_SCHEMA.md	66	67
1771	Section	institutional_data — 三大法人（989,562 筆）	D-twse.twstock.DB_SCHEMA.institutional_data — 三大法人（989,562 筆）	twstock/DB_SCHEMA.md	82	83
1772	Section	shareholding_unified — 集保+外資合併表（30,923 筆）	D-twse.twstock.DB_SCHEMA.shareholding_unified — 集保+外資合併表（30,923 筆）	twstock/DB_SCHEMA.md	103	104
1773	Section	tdcc_shareholding — VIEW（不是 TABLE）	D-twse.twstock.DB_SCHEMA.tdcc_shareholding — VIEW（不是 TABLE）	twstock/DB_SCHEMA.md	124	125
1774	Section	Views（向後相容層）	D-twse.twstock.DB_SCHEMA.Views（向後相容層）	twstock/DB_SCHEMA.md	138	139
1775	Section	klines — 日 K（原始價，無復權）	D-twse.twstock.DB_SCHEMA.klines — 日 K（原始價，無復權）	twstock/DB_SCHEMA.md	140	141
1776	Section	klines_indicators — 日 K + 技術指標	D-twse.twstock.DB_SCHEMA.klines_indicators — 日 K + 技術指標	twstock/DB_SCHEMA.md	152	153
1777	Section	institutional_daily — 向後相容（同 institutional_data）	D-twse.twstock.DB_SCHEMA.institutional_daily — 向後相容（同 institutional_data）	twstock/DB_SCHEMA.md	168	169
1778	Section	per_data — 本益比（1,545 筆）	D-twse.twstock.DB_SCHEMA.per_data — 本益比（1,545 筆）	twstock/DB_SCHEMA.md	177	178
1779	Section	audit_log — 稽核日誌（3,323 筆）	D-twse.twstock.DB_SCHEMA.audit_log — 稽核日誌（3,323 筆）	twstock/DB_SCHEMA.md	193	194
1780	Section	stock_indicators — 技術指標（預計算快取）	D-twse.twstock.DB_SCHEMA.stock_indicators — 技術指標（預計算快取）	twstock/DB_SCHEMA.md	206	207
1781	Section	FinMind 欄位對應	D-twse.twstock.DB_SCHEMA.FinMind 欄位對應	twstock/DB_SCHEMA.md	235	236
36	File	DEPENDENCIES.md	D-twse.twstock.DEPENDENCIES.__file__	twstock/DEPENDENCIES.md	0	0
1121	Section	DEPENDENCIES.md — TRINITY 相依套件版本	D-twse.twstock.DEPENDENCIES.DEPENDENCIES.md — TRINITY 相依套件版本	twstock/DEPENDENCIES.md	1	2
1120	Module	twstock/DEPENDENCIES.md	D-twse.twstock.DEPENDENCIES	twstock/DEPENDENCIES.md	1	73
1122	Section	Python 版本	D-twse.twstock.DEPENDENCIES.Python 版本	twstock/DEPENDENCIES.md	7	8
1123	Section	核心套件	D-twse.twstock.DEPENDENCIES.核心套件	twstock/DEPENDENCIES.md	15	16
1124	Section	可選套件	D-twse.twstock.DEPENDENCIES.可選套件	twstock/DEPENDENCIES.md	31	32
1125	Section	前端相關套件	D-twse.twstock.DEPENDENCIES.前端相關套件	twstock/DEPENDENCIES.md	40	41
1126	Section	開發工具	D-twse.twstock.DEPENDENCIES.開發工具	twstock/DEPENDENCIES.md	45	46
1127	Section	安裝指令	D-twse.twstock.DEPENDENCIES.安裝指令	twstock/DEPENDENCIES.md	56	57
1128	Section	版本同步規則	D-twse.twstock.DEPENDENCIES.版本同步規則	twstock/DEPENDENCIES.md	68	69
38	File	DEVELOPMENT_GUIDE.md	D-twse.twstock.DEVELOPMENT_GUIDE.__file__	twstock/DEVELOPMENT_GUIDE.md	0	0
2054	Section	DEVELOPMENT_GUIDE.md — TRINITY 新功能開發指南	D-twse.twstock.DEVELOPMENT_GUIDE.DEVELOPMENT_GUIDE.md — TRINITY 新功能開發指南	twstock/DEVELOPMENT_GUIDE.md	1	2
2053	Module	twstock/DEVELOPMENT_GUIDE.md	D-twse.twstock.DEVELOPMENT_GUIDE	twstock/DEVELOPMENT_GUIDE.md	1	170
2055	Section	新增一個 Strategy	D-twse.twstock.DEVELOPMENT_GUIDE.新增一個 Strategy	twstock/DEVELOPMENT_GUIDE.md	7	8
2056	Section	步驟 1：建立策略模組	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 1：建立策略模組	twstock/DEVELOPMENT_GUIDE.md	9	10
2057	Section	步驟 2：加入 Registry	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 2：加入 Registry	twstock/DEVELOPMENT_GUIDE.md	28	29
2058	Section	步驟 3：加入 CLI	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 3：加入 CLI	twstock/DEVELOPMENT_GUIDE.md	44	45
2059	Section	步驟 4：加入 Rich 輸出	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 4：加入 Rich 輸出	twstock/DEVELOPMENT_GUIDE.md	48	49
2060	Section	步驟 5：加入 Scan	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 5：加入 Scan	twstock/DEVELOPMENT_GUIDE.md	66	67
2061	Section	步驟 6：更新文件	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 6：更新文件	twstock/DEVELOPMENT_GUIDE.md	76	77
2062	Section	步驟 7：測試	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 7：測試	twstock/DEVELOPMENT_GUIDE.md	81	82
2063	Section	新增一個 API 資料源	D-twse.twstock.DEVELOPMENT_GUIDE.新增一個 API 資料源	twstock/DEVELOPMENT_GUIDE.md	96	97
2064	Section	步驟 1：在 `official/` 下建立新模組	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 1：在 `official/` 下建立新模組	twstock/DEVELOPMENT_GUIDE.md	98	99
2065	Section	步驟 2：加入 `official/__init__.py` 匯出	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 2：加入 `official/__init__.py` 匯出	twstock/DEVELOPMENT_GUIDE.md	104	105
2066	Section	步驟 3：在 `db_admin.py` 新增資料表（如需）	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 3：在 `db_admin.py` 新增資料表（如需）	twstock/DEVELOPMENT_GUIDE.md	106	107
2067	Section	步驟 4：在 `processor.py` 新增 upsert 方法	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 4：在 `processor.py` 新增 upsert 方法	twstock/DEVELOPMENT_GUIDE.md	108	109
2068	Section	步驟 5：在 `updater.py` 加入更新流程	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 5：在 `updater.py` 加入更新流程	twstock/DEVELOPMENT_GUIDE.md	110	111
2069	Section	步驟 6：更新 `ARCHITECTURE.md` Schema	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 6：更新 `ARCHITECTURE.md` Schema	twstock/DEVELOPMENT_GUIDE.md	112	113
2070	Section	新增 CLI Command	D-twse.twstock.DEVELOPMENT_GUIDE.新增 CLI Command	twstock/DEVELOPMENT_GUIDE.md	116	117
2071	Section	步驟 1：在 `main.py` 的 argparse 新增 action	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 1：在 `main.py` 的 argparse 新增 action	twstock/DEVELOPMENT_GUIDE.md	118	119
2072	Section	步驟 2：建立 handler function	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 2：建立 handler function	twstock/DEVELOPMENT_GUIDE.md	127	128
2073	Section	步驟 3：在 `if __name__ == '__main__'` 加入 dispatch	D-twse.twstock.DEVELOPMENT_GUIDE.步驟 3：在 `if __name__ == '__main__'` 加入 dispatch	twstock/DEVELOPMENT_GUIDE.md	134	135
2074	Section	修改既有模組	D-twse.twstock.DEVELOPMENT_GUIDE.修改既有模組	twstock/DEVELOPMENT_GUIDE.md	138	139
2075	Section	原則	D-twse.twstock.DEVELOPMENT_GUIDE.原則	twstock/DEVELOPMENT_GUIDE.md	140	141
2076	Section	檢查清單	D-twse.twstock.DEVELOPMENT_GUIDE.檢查清單	twstock/DEVELOPMENT_GUIDE.md	147	148
2077	Section	常見陷阱	D-twse.twstock.DEVELOPMENT_GUIDE.常見陷阱	twstock/DEVELOPMENT_GUIDE.md	159	160
40	File	DOCUMENT_INDEX.md	D-twse.twstock.DOCUMENT_INDEX.__file__	twstock/DOCUMENT_INDEX.md	0	0
1302	Section	DOCUMENT_INDEX.md — TRINITY 文件索引	D-twse.twstock.DOCUMENT_INDEX.DOCUMENT_INDEX.md — TRINITY 文件索引	twstock/DOCUMENT_INDEX.md	1	2
1301	Module	twstock/DOCUMENT_INDEX.md	D-twse.twstock.DOCUMENT_INDEX	twstock/DOCUMENT_INDEX.md	1	97
1303	Section	快速導覽	D-twse.twstock.DOCUMENT_INDEX.快速導覽	twstock/DOCUMENT_INDEX.md	7	8
1304	Section	文件分類	D-twse.twstock.DOCUMENT_INDEX.文件分類	twstock/DOCUMENT_INDEX.md	29	30
1305	Section	啟動入口	D-twse.twstock.DOCUMENT_INDEX.啟動入口	twstock/DOCUMENT_INDEX.md	31	32
1306	Section	架構與規範	D-twse.twstock.DOCUMENT_INDEX.架構與規範	twstock/DOCUMENT_INDEX.md	37	38
1307	Section	開發指南	D-twse.twstock.DOCUMENT_INDEX.開發指南	twstock/DOCUMENT_INDEX.md	44	45
1308	Section	技術規格	D-twse.twstock.DOCUMENT_INDEX.技術規格	twstock/DOCUMENT_INDEX.md	51	52
1309	Section	開發資源	D-twse.twstock.DOCUMENT_INDEX.開發資源	twstock/DOCUMENT_INDEX.md	59	60
1310	Section	版本管理	D-twse.twstock.DOCUMENT_INDEX.版本管理	twstock/DOCUMENT_INDEX.md	65	66
1311	Section	文件依賴關係	D-twse.twstock.DOCUMENT_INDEX.文件依賴關係	twstock/DOCUMENT_INDEX.md	73	74
1312	Section	版本資訊	D-twse.twstock.DOCUMENT_INDEX.版本資訊	twstock/DOCUMENT_INDEX.md	91	92
43	File	JSON_CONTRACT.md	D-twse.twstock.JSON_CONTRACT.__file__	twstock/JSON_CONTRACT.md	0	0
2235	Section	JSON_CONTRACT.md — TRINITY JSON 輸出合約	D-twse.twstock.JSON_CONTRACT.JSON_CONTRACT.md — TRINITY JSON 輸出合約	twstock/JSON_CONTRACT.md	1	2
2234	Module	twstock/JSON_CONTRACT.md	D-twse.twstock.JSON_CONTRACT	twstock/JSON_CONTRACT.md	1	188
2236	Section	策略分析輸出（單一股票）	D-twse.twstock.JSON_CONTRACT.策略分析輸出（單一股票）	twstock/JSON_CONTRACT.md	7	8
2238	Section	signal 定義	D-twse.twstock.JSON_CONTRACT.signal 定義	twstock/JSON_CONTRACT.md	37	38
2239	Section	score 計算原則	D-twse.twstock.JSON_CONTRACT.score 計算原則	twstock/JSON_CONTRACT.md	46	47
2240	Section	策略掃描輸出（全市場）	D-twse.twstock.JSON_CONTRACT.策略掃描輸出（全市場）	twstock/JSON_CONTRACT.md	55	56
2237	Section	欄位說明	D-twse.twstock.JSON_CONTRACT.欄位說明	twstock/JSON_CONTRACT.md	85	86
2241	Section	strategy_runner.py 輸出格式	D-twse.twstock.JSON_CONTRACT.strategy_runner.py 輸出格式	twstock/JSON_CONTRACT.md	96	97
2242	Section	錯誤輸出格式	D-twse.twstock.JSON_CONTRACT.錯誤輸出格式	twstock/JSON_CONTRACT.md	159	160
2243	Section	版本資訊	D-twse.twstock.JSON_CONTRACT.版本資訊	twstock/JSON_CONTRACT.md	172	173
2244	Section	變更規則	D-twse.twstock.JSON_CONTRACT.變更規則	twstock/JSON_CONTRACT.md	182	183
47	File	PERFORMANCE_RULES.md	D-twse.twstock.PERFORMANCE_RULES.__file__	twstock/PERFORMANCE_RULES.md	0	0
1272	Section	PERFORMANCE_RULES.md — TRINITY 效能規範	D-twse.twstock.PERFORMANCE_RULES.PERFORMANCE_RULES.md — TRINITY 效能規範	twstock/PERFORMANCE_RULES.md	1	2
1271	Module	twstock/PERFORMANCE_RULES.md	D-twse.twstock.PERFORMANCE_RULES	twstock/PERFORMANCE_RULES.md	1	179
1273	Section	資料庫查詢規則	D-twse.twstock.PERFORMANCE_RULES.資料庫查詢規則	twstock/PERFORMANCE_RULES.md	7	8
1274	Section	禁止 N+1 查詢	D-twse.twstock.PERFORMANCE_RULES.禁止 N+1 查詢	twstock/PERFORMANCE_RULES.md	9	10
1275	Section	禁止逐筆 commit	D-twse.twstock.PERFORMANCE_RULES.禁止逐筆 commit	twstock/PERFORMANCE_RULES.md	24	25
1276	Section	禁止全表掃描	D-twse.twstock.PERFORMANCE_RULES.禁止全表掃描	twstock/PERFORMANCE_RULES.md	38	39
1277	Section	DataFrame 運算規則	D-twse.twstock.PERFORMANCE_RULES.DataFrame 運算規則	twstock/PERFORMANCE_RULES.md	53	54
1278	Section	優先使用 Vectorize	D-twse.twstock.PERFORMANCE_RULES.優先使用 Vectorize	twstock/PERFORMANCE_RULES.md	55	56
1279	Section	優先使用內建方法	D-twse.twstock.PERFORMANCE_RULES.優先使用內建方法	twstock/PERFORMANCE_RULES.md	66	67
1280	Section	策略掃描規則	D-twse.twstock.PERFORMANCE_RULES.策略掃描規則	twstock/PERFORMANCE_RULES.md	82	83
1281	Section	全市場掃描	D-twse.twstock.PERFORMANCE_RULES.全市場掃描	twstock/PERFORMANCE_RULES.md	84	85
1282	Section	使用 Session Cache	D-twse.twstock.PERFORMANCE_RULES.使用 Session Cache	twstock/PERFORMANCE_RULES.md	96	97
1283	Section	記憶體規則	D-twse.twstock.PERFORMANCE_RULES.記憶體規則	twstock/PERFORMANCE_RULES.md	110	111
1284	Section	限制 DataFrame 大小	D-twse.twstock.PERFORMANCE_RULES.限制 DataFrame 大小	twstock/PERFORMANCE_RULES.md	112	113
1285	Section	大物件及时釋放	D-twse.twstock.PERFORMANCE_RULES.大物件及时釋放	twstock/PERFORMANCE_RULES.md	125	126
1286	Section	網路請求規則	D-twse.twstock.PERFORMANCE_RULES.網路請求規則	twstock/PERFORMANCE_RULES.md	137	138
1287	Section	禁止重複請求	D-twse.twstock.PERFORMANCE_RULES.禁止重複請求	twstock/PERFORMANCE_RULES.md	139	140
1288	Section	速率限制	D-twse.twstock.PERFORMANCE_RULES.速率限制	twstock/PERFORMANCE_RULES.md	153	154
1289	Section	效能基準	D-twse.twstock.PERFORMANCE_RULES.效能基準	twstock/PERFORMANCE_RULES.md	161	162
1290	Section	版本資訊	D-twse.twstock.PERFORMANCE_RULES.版本資訊	twstock/PERFORMANCE_RULES.md	173	174
49	File	PROJECT_AUDIT.md	D-twse.twstock.PROJECT_AUDIT.__file__	twstock/PROJECT_AUDIT.md	0	0
1884	Section	PROJECT_AUDIT.md — TRINITY 台股分析平台完整稽核報告	D-twse.twstock.PROJECT_AUDIT.PROJECT_AUDIT.md — TRINITY 台股分析平台完整稽核報告	twstock/PROJECT_AUDIT.md	1	2
1883	Module	twstock/PROJECT_AUDIT.md	D-twse.twstock.PROJECT_AUDIT	twstock/PROJECT_AUDIT.md	1	692
1885	Section	摘要	D-twse.twstock.PROJECT_AUDIT.摘要	twstock/PROJECT_AUDIT.md	15	16
1886	Section	1. 所有 Python Import 是否正常	D-twse.twstock.PROJECT_AUDIT.1. 所有 Python Import 是否正常	twstock/PROJECT_AUDIT.md	26	27
1887	Section	2. 是否存在 Circular Import	D-twse.twstock.PROJECT_AUDIT.2. 是否存在 Circular Import	twstock/PROJECT_AUDIT.md	45	46
1888	Section	3. 是否存在未使用 Module	D-twse.twstock.PROJECT_AUDIT.3. 是否存在未使用 Module	twstock/PROJECT_AUDIT.md	73	74
1889	Section	完全死模組	D-twse.twstock.PROJECT_AUDIT.完全死模組	twstock/PROJECT_AUDIT.md	77	78
1890	Section	未使用函數（精選）	D-twse.twstock.PROJECT_AUDIT.未使用函數（精選）	twstock/PROJECT_AUDIT.md	84	85
1891	Section	4. 是否存在重複 Function	D-twse.twstock.PROJECT_AUDIT.4. 是否存在重複 Function	twstock/PROJECT_AUDIT.md	121	122
1892	Section	5. 是否存在 Dead Code	D-twse.twstock.PROJECT_AUDIT.5. 是否存在 Dead Code	twstock/PROJECT_AUDIT.md	140	141
1893	Section	層級分類	D-twse.twstock.PROJECT_AUDIT.層級分類	twstock/PROJECT_AUDIT.md	144	145
1894	Section	說明	D-twse.twstock.PROJECT_AUDIT.說明	twstock/PROJECT_AUDIT.md	154	155
1895	Section	6. 是否存在重複 SQL	D-twse.twstock.PROJECT_AUDIT.6. 是否存在重複 SQL	twstock/PROJECT_AUDIT.md	161	162
1896	Section	跨檔案重複	D-twse.twstock.PROJECT_AUDIT.跨檔案重複	twstock/PROJECT_AUDIT.md	165	166
1897	Section	功能重複	D-twse.twstock.PROJECT_AUDIT.功能重複	twstock/PROJECT_AUDIT.md	174	175
1898	Section	7. 是否存在未被呼叫的 Function	D-twse.twstock.PROJECT_AUDIT.7. 是否存在未被呼叫的 Function	twstock/PROJECT_AUDIT.md	183	184
1899	Section	8. 是否存在 Exception 未處理	D-twse.twstock.PROJECT_AUDIT.8. 是否存在 Exception 未處理	twstock/PROJECT_AUDIT.md	191	192
1900	Section	9. 所有 API 是否都有 Timeout	D-twse.twstock.PROJECT_AUDIT.9. 所有 API 是否都有 Timeout	twstock/PROJECT_AUDIT.md	210	211
1901	Section	10. 所有 requests 是否都有 Retry	D-twse.twstock.PROJECT_AUDIT.10. 所有 requests 是否都有 Retry	twstock/PROJECT_AUDIT.md	229	230
1902	Section	11. SQLite 是否可能造成 Lock	D-twse.twstock.PROJECT_AUDIT.11. SQLite 是否可能造成 Lock	twstock/PROJECT_AUDIT.md	246	247
1906	Section	12. 是否存在 N+1 Query	D-twse.twstock.PROJECT_AUDIT.12. 是否存在 N+1 Query	twstock/PROJECT_AUDIT.md	280	281
1907	Section	13. 是否存在 Memory Leak	D-twse.twstock.PROJECT_AUDIT.13. 是否存在 Memory Leak	twstock/PROJECT_AUDIT.md	315	316
1908	Section	Critical — 無限增長的 Cache	D-twse.twstock.PROJECT_AUDIT.Critical — 無限增長的 Cache	twstock/PROJECT_AUDIT.md	319	320
1909	Section	High — 資源洩漏	D-twse.twstock.PROJECT_AUDIT.High — 資源洩漏	twstock/PROJECT_AUDIT.md	328	329
1910	Section	Medium — 效能問題	D-twse.twstock.PROJECT_AUDIT.Medium — 效能問題	twstock/PROJECT_AUDIT.md	341	342
1911	Section	14. 是否存在 Type Error	D-twse.twstock.PROJECT_AUDIT.14. 是否存在 Type Error	twstock/PROJECT_AUDIT.md	352	353
1903	Section	Critical	D-twse.twstock.PROJECT_AUDIT.Critical	twstock/PROJECT_AUDIT.md	356	357
1904	Section	High	D-twse.twstock.PROJECT_AUDIT.High	twstock/PROJECT_AUDIT.md	362	363
1905	Section	Medium	D-twse.twstock.PROJECT_AUDIT.Medium	twstock/PROJECT_AUDIT.md	369	370
1912	Section	Low	D-twse.twstock.PROJECT_AUDIT.Low	twstock/PROJECT_AUDIT.md	378	379
1913	Section	15. 所有 CLI 是否可正常執行	D-twse.twstock.PROJECT_AUDIT.15. 所有 CLI 是否可正常執行	twstock/PROJECT_AUDIT.md	388	389
1914	Section	argparse 配置	D-twse.twstock.PROJECT_AUDIT.argparse 配置	twstock/PROJECT_AUDIT.md	392	393
1915	Section	Action Handler 驗證	D-twse.twstock.PROJECT_AUDIT.Action Handler 驗證	twstock/PROJECT_AUDIT.md	399	400
1916	Section	16. 所有 Strategy 是否都可以正常 import	D-twse.twstock.PROJECT_AUDIT.16. 所有 Strategy 是否都可以正常 import	twstock/PROJECT_AUDIT.md	414	415
1917	Section	Strategy 註冊表	D-twse.twstock.PROJECT_AUDIT.Strategy 註冊表	twstock/PROJECT_AUDIT.md	418	419
1918	Section	🔴 Critical Bug：`chips_strategy.py` 缺少 `StockAnalyzer` 類別	D-twse.twstock.PROJECT_AUDIT.🔴 Critical Bug：`chips_strategy.py` 缺少 `StockAnalyzer` 類別	twstock/PROJECT_AUDIT.md	428	429
1919	Section	17. 所有 JSON Output 是否符合規格	D-twse.twstock.PROJECT_AUDIT.17. 所有 JSON Output 是否符合規格	twstock/PROJECT_AUDIT.md	441	442
1920	Section	規格不符	D-twse.twstock.PROJECT_AUDIT.規格不符	twstock/PROJECT_AUDIT.md	445	446
1921	Section	JSON Contract 對照	D-twse.twstock.PROJECT_AUDIT.JSON Contract 對照	twstock/PROJECT_AUDIT.md	453	454
1922	Section	18. 所有 Rich Console 是否正常	D-twse.twstock.PROJECT_AUDIT.18. 所有 Rich Console 是否正常	twstock/PROJECT_AUDIT.md	467	468
1923	Section	Console 實例	D-twse.twstock.PROJECT_AUDIT.Console 實例	twstock/PROJECT_AUDIT.md	471	472
1924	Section	未使用的 Rich Import	D-twse.twstock.PROJECT_AUDIT.未使用的 Rich Import	twstock/PROJECT_AUDIT.md	478	479
1925	Section	輸出路由不一致	D-twse.twstock.PROJECT_AUDIT.輸出路由不一致	twstock/PROJECT_AUDIT.md	486	487
1926	Section	Markup 問題	D-twse.twstock.PROJECT_AUDIT.Markup 問題	twstock/PROJECT_AUDIT.md	497	498
1927	Section	19. 所有資料流是否符合 ARCHITECTURE.md	D-twse.twstock.PROJECT_AUDIT.19. 所有資料流是否符合 ARCHITECTURE.md	twstock/PROJECT_AUDIT.md	506	507
1928	Section	禁止的 Import 路徑（違反 ARCHITECTURE.md）	D-twse.twstock.PROJECT_AUDIT.禁止的 Import 路徑（違反 ARCHITECTURE.md）	twstock/PROJECT_AUDIT.md	510	511
1929	Section	資料流違規	D-twse.twstock.PROJECT_AUDIT.資料流違規	twstock/PROJECT_AUDIT.md	518	519
1930	Section	Schema 不一致	D-twse.twstock.PROJECT_AUDIT.Schema 不一致	twstock/PROJECT_AUDIT.md	528	529
1931	Section	20. 所有 Coding Rule 是否符合 PROJECT_RULES.md	D-twse.twstock.PROJECT_AUDIT.20. 所有 Coding Rule 是否符合 PROJECT_RULES.md	twstock/PROJECT_AUDIT.md	538	539
1932	Section	print() 在程式庫中（應使用 logging 或 console.print）	D-twse.twstock.PROJECT_AUDIT.print() 在程式庫中（應使用 logging 或 console.print）	twstock/PROJECT_AUDIT.md	542	543
1933	Section	Import 順序錯誤（stdlib → third-party → project）	D-twse.twstock.PROJECT_AUDIT.Import 順序錯誤（stdlib → third-party → project）	twstock/PROJECT_AUDIT.md	559	560
1934	Section	Magic Numbers（應定義為常數）	D-twse.twstock.PROJECT_AUDIT.Magic Numbers（應定義為常數）	twstock/PROJECT_AUDIT.md	574	575
1935	Section	命名慣例不符	D-twse.twstock.PROJECT_AUDIT.命名慣例不符	twstock/PROJECT_AUDIT.md	588	589
1936	Section	SELECT 未使用 Index	D-twse.twstock.PROJECT_AUDIT.SELECT 未使用 Index	twstock/PROJECT_AUDIT.md	601	602
1937	Section	DB 操作違規	D-twse.twstock.PROJECT_AUDIT.DB 操作違規	twstock/PROJECT_AUDIT.md	610	611
1938	Section	硬編碼路徑	D-twse.twstock.PROJECT_AUDIT.硬編碼路徑	twstock/PROJECT_AUDIT.md	618	619
1939	Section	嚴重問題清單（Priority Order）	D-twse.twstock.PROJECT_AUDIT.嚴重問題清單（Priority Order）	twstock/PROJECT_AUDIT.md	628	629
1940	Section	🔴 P0 — 立即修復	D-twse.twstock.PROJECT_AUDIT.🔴 P0 — 立即修復	twstock/PROJECT_AUDIT.md	630	631
1941	Section	🟠 P1 — 下個版本修復	D-twse.twstock.PROJECT_AUDIT.🟠 P1 — 下個版本修復	twstock/PROJECT_AUDIT.md	640	641
1942	Section	🟡 P2 — 建議修復	D-twse.twstock.PROJECT_AUDIT.🟡 P2 — 建議修復	twstock/PROJECT_AUDIT.md	654	655
1943	Section	🟢 P3 — 可選修復	D-twse.twstock.PROJECT_AUDIT.🟢 P3 — 可選修復	twstock/PROJECT_AUDIT.md	667	668
1944	Section	結論	D-twse.twstock.PROJECT_AUDIT.結論	twstock/PROJECT_AUDIT.md	678	679
50	File	PROJECT_RULES.md	D-twse.twstock.PROJECT_RULES.__file__	twstock/PROJECT_RULES.md	0	0
2079	Section	PROJECT_RULES.md — TRINITY 專案開發規範	D-twse.twstock.PROJECT_RULES.PROJECT_RULES.md — TRINITY 專案開發規範	twstock/PROJECT_RULES.md	1	2
2078	Module	twstock/PROJECT_RULES.md	D-twse.twstock.PROJECT_RULES	twstock/PROJECT_RULES.md	1	128
2080	Section	專案設計哲學	D-twse.twstock.PROJECT_RULES.專案設計哲學	twstock/PROJECT_RULES.md	7	8
